user_id,registration_date,campaign_join_date,age,gender,device,total_spent,purchases,has_coupon,churn
user_0607,2020-05-17,2021-03-01,65.0,Male,Desktop,823.4741136266432,1.0,True,True
user_0608,2020-07-02,,37.0,Female,Mobile,742.7655741388915,9.0,True,False
user_0609,2022-02-23,,54.0,Female,Mobile,636.9593824676795,9.0,False,True
user_0610,2022-09-10,2023-04-25,62.0,Male,Mobile,499.8880534046371,3.0,True,False
user_0611,2020-03-09,2020-05-28,35.0,Female,Tablet,614.4024493882755,0.0,False,False
user_0612,06/29/2021,2021-09-01,,Male,Tablet,470.2757882792295,6.0,False,False
user_0613,2020-02-22,2020-05-30,26.0,Female,Mobile,305.34781790313366,7.0,True,False
user_0614,2020-07-23,2020-10-09,31.0,nan,Tablet,691.2669863009626,4.0,False,False
user_0615,2020-05-05,2020-12-12,66.0,Female,Desktop,489.868268683558,1.0,False,False
user_0616,2020-02-12,2020-05-21,46.0,Female,Desktop,604.3887929317575,7.0,True,False
user_0617,2020-04-20,09/22/2020,48.0,nan,Mobile,475.77535188804677,0.0,False,False
user_0618,01/30/2022,2022-07-07,21.0,Female,Tablet,592.3638764093688,6.0,False,False
user_0619,2022-04-27,09/03/2022,35.0,Female,Mobile,497.10145386845005,0.0,False,False
user_0620,04/04/2020,2020-11-01,37.0,Female,Desktop,481.49002958209167,5.0,True,False
user_0621,2022-06-18,2023-01-21,64.0,Male,Desktop,505.99791909550413,5.0,False,False
user_0622,12/25/2020,2021-04-17,,Male,Desktop,1092.1739380926092,4.0,False,False
user_0623,2022-06-18,2022-08-22,61.0,nan,Desktop,660.4813971963874,1.0,False,False
user_0624,10/07/2020,,,Female,Mobile,1017.2115833799045,1.0,True,False
user_0625,2021-10-28,2022-03-12,30.0,Male,Mobile,498.37951719836343,8.0,False,False
user_0626,2020-04-02,2020-12-07,32.0,Male,Mobile,438.18840612709585,4.0,False,False
user_0627,11/02/2021,2022-07-09,44.0,Female,Mobile,285.16058832490484,4.0,False,False
user_0628,2020-03-01,2020-09-28,32.0,Female,Mobile,820.646239324512,6.0,False,False
user_0629,2021-09-25,05/29/2022,45.0,Female,Desktop,,5.0,False,False
user_0630,12/10/2022,02/21/2023,54.0,Female,Desktop,861.912151477338,1.0,False,True
user_0631,2022-10-25,07/09/2023,36.0,Female,Mobile,296.7623338459404,0.0,False,False
user_0632,08/26/2021,,43.0,Female,Mobile,677.3319737264853,4.0,False,False
user_0633,2021-11-12,,69.0,Female,Mobile,181.79850330527086,3.0,True,False
user_0634,2021-06-17,2021-08-06,43.0,Female,Mobile,411.6088596818671,2.0,False,False
user_0635,2022-04-17,2022-05-23,42.0,Female,Mobile,504.4163058892649,1.0,False,False
user_0636,2021-10-06,,43.0,Male,Desktop,380.50179685930254,9.0,True,False
user_0637,08/20/2020,2021-02-25,,Male,Mobile,466.13467963320795,1.0,False,False
user_0638,06/07/2021,12/01/2021,63.0,nan,Desktop,467.09097888422775,3.0,True,False
user_0639,2020-12-11,07/27/2021,45.0,Male,Mobile,661.3867100060128,1.0,False,False
user_0640,2022-12-05,2023-06-06,66.0,Male,Desktop,,3.0,False,False
user_0641,2021-06-29,12/17/2021,35.0,Female,Desktop,387.4160543943872,2.0,True,False
user_0642,2022-03-04,2023-02-10,49.0,Female,Tablet,750.9272695541912,8.0,False,False
user_0643,2020-09-05,2020-12-12,20.0,Male,Desktop,612.495984663319,6.0,True,False
user_0644,2020-02-16,2020-10-20,19.0,Male,Tablet,754.2572524254027,2.0,False,False
user_0645,2020-08-01,07/01/2021,50.0,Male,Desktop,651.757870954537,7.0,False,False
user_0646,2020-08-26,03/04/2021,59.0,Female,Desktop,283.29697859803787,8.0,False,False
user_0647,2022-12-15,07/28/2023,36.0,Male,Mobile,632.1794342239152,6.0,True,False
user_0648,12/15/2020,2021-12-06,34.0,Male,Mobile,520.0385600185525,5.0,True,False
user_0649,2020-04-16,2021-02-28,61.0,Male,Mobile,953.6122663585982,3.0,False,False
user_0650,2022-04-10,07/09/2022,50.0,Female,Desktop,660.4329164988819,4.0,False,False
user_0651,2020-02-17,2020-04-14,29.0,Male,Mobile,604.6734815355202,7.0,True,False
user_0652,12/02/2020,2021-06-18,66.0,Male,Desktop,633.8848526682622,2.0,True,False
user_0653,2022-11-15,06/09/2023,20.0,Female,Tablet,593.7691083333248,1.0,True,False
user_0654,2022-03-14,2022-10-27,60.0,nan,Mobile,588.3602255492146,2.0,False,False
user_0655,2020-01-08,2021-01-01,66.0,Female,Mobile,446.7413261206163,6.0,False,False
user_0656,09/16/2021,10/17/2021,43.0,nan,Tablet,607.0945774040001,7.0,True,False
user_0657,12/19/2021,2022-03-15,52.0,Female,Mobile,689.6933360545391,0.0,False,False
user_0658,2020-10-29,2021-03-05,,Male,Desktop,712.065613806417,6.0,True,False
user_0659,2021-09-30,2022-03-03,69.0,Female,Mobile,8648.498137233604,8.0,False,False
user_0660,2020-02-25,2020-06-09,53.0,Male,Desktop,801.6127292304144,2.0,False,False
user_0661,2021-12-26,,24.0,Female,Mobile,724.578424660785,2.0,False,False
user_0662,06/09/2021,2021-09-05,63.0,Male,Desktop,625.703582820154,7.0,False,False
user_0663,2021-04-18,2021-11-25,63.0,Male,Mobile,271.2678400672596,3.0,False,False
user_0664,01/28/2020,2020-04-15,53.0,nan,Mobile,271.3463354341832,7.0,False,False
user_0665,2020-03-18,2021-01-18,33.0,Male,Mobile,450.37311934772987,4.0,False,False
user_0666,2020-12-30,2021-04-06,41.0,Female,Mobile,509.35073720954375,2.0,False,False
user_0667,2021-10-27,06/27/2022,18.0,Male,Tablet,779.6003062406523,3.0,True,False
user_0668,2021-06-09,,66.0,Male,Desktop,0.1,3.0,False,False
user_0669,2021-11-29,2022-03-17,42.0,Female,Mobile,293.35874745138085,7.0,False,False
user_0670,2022-06-01,2022-09-30,27.0,Female,Mobile,461.1558171070327,5.0,True,False
user_0671,10/27/2022,2023-05-12,33.0,Female,Mobile,300.6284742734623,6.0,True,False
user_0672,2022-10-23,2022-12-17,33.0,Male,Desktop,340.37853232594716,8.0,False,False
user_0673,2022-07-07,10/10/2022,25.0,Female,Desktop,400.1675808229128,5.0,True,False
user_0674,01/19/2022,,46.0,Female,Mobile,310.8348271851462,2.0,False,False
user_0675,2020-12-28,2021-03-11,56.0,Female,Desktop,345.5151345169047,2.0,False,False
user_0676,2022-03-16,11/27/2022,45.0,Female,Desktop,772.6465127388904,,False,False
user_0677,2022-01-08,2022-11-12,23.0,nan,Tablet,622.8636680323958,9.0,False,False
user_0678,2022-11-04,2023-05-30,33.0,Female,Tablet,652.7886689484008,1.0,False,False
user_0679,2021-04-29,,37.0,nan,Desktop,493.175448508409,0.0,False,False
user_0680,01/28/2020,2020-11-19,33.0,Female,Desktop,702.2210425343523,9.0,True,False
user_0681,12/14/2021,2022-03-27,24.0,Female,Mobile,669.5596635945568,0.0,False,True
user_0682,2022-11-28,,58.0,Male,Desktop,,3.0,True,False
user_0683,2020-03-26,2021-02-15,31.0,Male,Mobile,369.16718897157784,2.0,True,False
user_0684,05/05/2020,2020-08-27,60.0,Female,Mobile,411.5925703220249,4.0,False,False
user_0685,2022-03-22,2022-06-06,43.0,Male,Mobile,711.6260197464737,8.0,True,False
user_0686,2021-06-20,2022-03-14,43.0,Male,Desktop,396.65325170980896,7.0,False,False
user_0687,2020-05-24,2020-08-03,31.0,Male,Mobile,242.29517274710884,8.0,True,True
user_0688,01/25/2020,11/17/2020,24.0,Male,Mobile,392.79638504720435,4.0,True,False
user_0689,2020-03-07,12/20/2020,50.0,nan,Mobile,811.8811364438238,,True,False
user_0690,2020-08-20,2020-10-28,43.0,Female,Mobile,,3.0,True,False
user_0691,2020-04-18,2020-12-23,62.0,Female,Mobile,565.5309583973385,4.0,False,True
user_0692,2020-04-20,2020-05-27,37.0,Male,Desktop,376.86241492571037,2.0,False,False
user_0693,2020-08-15,03/08/2021,20.0,Female,Desktop,652.6851108970732,4.0,False,False
user_0694,2020-04-20,2021-02-03,69.0,Female,Mobile,607.3598381406046,2.0,False,False
user_0695,02/03/2020,2020-11-04,21.0,nan,Desktop,201.7630517669275,4.0,True,False
user_0696,2021-09-14,02/27/2022,43.0,Female,Desktop,553.606397417196,4.0,False,False
user_0697,2022-01-17,2022-12-14,28.0,Male,Mobile,163.4826225402865,5.0,True,True
user_0698,2021-08-17,2022-01-22,19.0,Female,Desktop,389.1864405142181,8.0,False,False
user_0699,02/28/2021,2021-04-19,31.0,nan,Tablet,497.7132166735245,0.0,False,True
user_0700,09/04/2021,2022-03-14,61.0,Female,Mobile,869.3731830924993,9.0,False,False
user_0701,2021-11-22,2022-04-02,47.0,Female,Mobile,563.5824930198353,5.0,False,False
user_0702,2020-11-10,02/06/2021,66.0,Male,Tablet,346.58278254739145,0.0,False,False
user_0703,2022-05-26,2023-04-03,,Female,Desktop,436.55797949667993,5.0,False,False
user_0704,2021-10-23,2022-04-01,43.0,Female,Mobile,684.8393548885008,1.0,False,False
user_0705,2020-10-03,2021-08-09,61.0,Male,Mobile,349.29663165200657,7.0,True,False
user_0706,2021-09-15,2022-03-17,50.0,Female,Mobile,719.3956996002981,2.0,False,False
user_0707,2021-05-30,,30.0,Male,Desktop,395.3897443905209,9.0,False,False
user_0708,2022-04-22,2022-11-26,31.0,Male,Mobile,,5.0,False,False
user_0709,2020-12-15,2021-10-05,41.0,Male,Mobile,401.79940781944583,5.0,True,False
user_0710,04/02/2022,09/12/2022,51.0,Male,Desktop,176.74311918238612,3.0,False,False
user_0711,2022-01-28,2022-09-27,61.0,Female,Mobile,65.48460376980773,4.0,False,False
user_0712,2022-06-17,2022-11-24,43.0,Male,Mobile,483.4929221358282,1.0,False,False
user_0713,08/30/2020,2021-07-11,38.0,Male,Mobile,486.5404243312881,9.0,True,False
user_0714,06/26/2021,2022-04-28,45.0,Female,Desktop,551.2923569073332,9.0,False,False
user_0715,2022-11-29,08/03/2023,65.0,Female,Mobile,482.5051630548855,7.0,False,False
user_0716,08/16/2020,2021-02-24,53.0,Female,Desktop,965.8506248211645,9.0,False,False
user_0717,07/01/2021,2021-09-09,57.0,Male,Mobile,533.6818686545395,6.0,False,False
user_0718,2022-07-08,2023-06-16,,Female,Mobile,224.70742877667902,9.0,False,True
user_0719,2020-01-06,2020-11-09,59.0,Male,Mobile,276.01702885948333,5.0,True,False
user_0720,2021-04-12,2021-10-08,26.0,Female,Mobile,500.06093386974567,6.0,True,False
user_0721,03/15/2020,07/30/2020,40.0,Male,Desktop,412.9146764883059,0.0,False,False
user_0722,01/04/2020,2020-10-30,32.0,Female,Mobile,254.30402056730713,4.0,False,False
user_0723,2021-10-07,08/21/2022,30.0,Male,Desktop,488.23038347342737,6.0,True,False
user_0724,2020-04-27,2021-02-22,40.0,Female,Mobile,491.15515412353164,0.0,False,False
user_0725,2022-05-30,03/03/2023,34.0,Female,Tablet,819.1387466993431,1.0,False,False
user_0726,2021-05-18,,65.0,Female,Desktop,316.78205857558083,8.0,False,False
user_0727,2022-08-04,03/22/2023,19.0,Male,Desktop,416.4544388183655,2.0,True,False
user_0728,07/27/2021,2021-08-26,37.0,Female,Mobile,818.5232778191264,5.0,True,False
user_0729,2020-07-12,2020-12-16,37.0,nan,Mobile,565.7172415861219,6.0,False,False
user_0730,04/26/2022,2022-05-29,63.0,Female,Mobile,315.60905449612363,8.0,False,False
user_0731,2021-12-15,2022-11-12,20.0,Male,Tablet,357.05356309781814,4.0,False,False
user_0732,2022-11-15,2023-06-23,29.0,Male,Mobile,257.1682489930678,3.0,False,False
user_0733,2020-06-21,,57.0,nan,Desktop,515.454525534732,1.0,False,False
user_0734,11/21/2020,2021-10-18,19.0,Female,Desktop,706.2319969671341,2.0,False,False
user_0735,04/15/2022,2022-06-22,53.0,Female,Mobile,826.1802551264651,4.0,False,False
user_0736,2021-12-24,10/01/2022,31.0,nan,Desktop,202.7436538130446,1.0,False,False
user_0737,08/12/2020,2021-04-08,33.0,Female,Desktop,673.823447396666,3.0,False,False
user_0738,2021-06-15,2021-11-25,36.0,Female,Desktop,532.8625595601096,0.0,True,False
user_0739,04/22/2020,2020-08-20,51.0,Male,Mobile,447.6139270326505,3.0,False,False
user_0740,2020-05-19,08/02/2020,,Male,Mobile,416.53239202413675,6.0,True,False
user_0741,2021-07-12,11/18/2021,63.0,Female,Mobile,115.81363282105713,2.0,False,False
user_0742,2020-01-01,08/07/2020,23.0,Male,Desktop,627.5997258136492,9.0,False,False
user_0743,2020-03-30,2020-05-28,30.0,Male,Desktop,236.22864483133014,7.0,True,False
user_0744,10/15/2021,2022-02-05,53.0,Male,Mobile,350.36083698845835,5.0,False,False
user_0745,11/15/2020,,39.0,Male,Tablet,9239.858466562951,5.0,False,False
user_0746,2020-05-18,03/13/2021,35.0,Female,Mobile,136.67288591017882,0.0,False,True
user_0747,2022-04-24,2022-12-24,29.0,Female,Desktop,235.84121143706005,4.0,True,False
user_0748,2020-09-15,2021-01-05,69.0,Female,Tablet,743.7325318287079,2.0,False,True
user_0749,06/20/2022,2023-04-20,47.0,Male,Desktop,524.4117759145458,9.0,True,False
user_0750,11/20/2021,2022-06-10,,nan,Desktop,367.5597265751254,0.0,True,False
user_0751,01/10/2020,04/11/2020,57.0,Male,Mobile,525.199230860702,7.0,True,False
user_0752,2020-09-17,2021-02-17,24.0,Female,Mobile,9957.971178320833,6.0,True,False
user_0753,06/20/2020,2021-04-20,49.0,nan,Desktop,724.9535782475353,6.0,False,False
user_0754,2022-06-16,2022-11-12,65.0,Male,Mobile,277.51296492804227,9.0,False,False
user_0755,01/13/2020,2020-12-24,36.0,Female,Mobile,295.0323674175644,9.0,False,False
user_0756,2020-11-16,,23.0,nan,Desktop,621.6686597357455,9.0,False,False
user_0757,2020-11-24,09/14/2021,37.0,Male,Mobile,628.0825137000202,3.0,True,False
user_0758,2022-02-23,,44.0,Female,Tablet,231.2062036459767,,False,False
user_0759,2022-02-15,2022-06-13,60.0,Female,Desktop,302.5378649022406,8.0,True,False
user_0760,2022-06-29,06/02/2023,54.0,Male,Desktop,461.25053982770925,2.0,False,False
user_0761,2020-11-13,2021-11-11,65.0,Female,Desktop,504.71524888610224,8.0,False,False
user_0762,2020-08-23,2021-04-05,,Female,Desktop,510.38597546090625,3.0,True,False
user_0763,2020-11-29,,22.0,Female,Desktop,228.13523866351215,4.0,False,False
user_0764,2021-01-10,02/10/2021,28.0,Male,Desktop,508.3655541006976,6.0,True,False
user_0765,08/10/2021,2021-12-27,32.0,Male,Mobile,,5.0,False,False
user_0766,2021-05-27,10/23/2021,20.0,Female,Desktop,266.7364746819341,9.0,True,False
user_0767,07/06/2022,2023-02-03,22.0,Male,Desktop,497.80079031772624,7.0,False,False
user_0768,05/22/2022,2022-08-21,40.0,Female,Mobile,477.4012740624636,7.0,True,False
user_0769,2020-09-26,2021-04-01,54.0,Female,Mobile,660.3386476511953,7.0,False,False
user_0770,2022-03-08,2022-12-29,26.0,Female,Desktop,327.8063265473089,2.0,False,False
user_0771,2021-12-25,2022-03-14,32.0,Female,Mobile,547.0340873957161,9.0,False,False
user_0772,2020-01-05,2020-07-01,20.0,Male,Tablet,186.2649623142819,5.0,False,False
user_0773,2022-04-30,,46.0,Male,Tablet,445.0288645574953,6.0,False,False
user_0774,2020-03-18,2020-10-05,,Male,Mobile,592.7355669991312,8.0,False,False
user_0775,07/27/2021,2022-03-14,34.0,Female,Desktop,609.6042454238262,9.0,True,False
user_0776,05/11/2020,04/29/2021,43.0,Female,Mobile,610.9667591937285,9.0,True,False
user_0777,2021-08-23,2022-04-25,38.0,Female,Desktop,660.8751594500665,3.0,False,False
user_0778,12/01/2022,01/07/2023,25.0,Female,Mobile,410.84203322950793,4.0,False,False
user_0779,03/29/2020,2021-03-25,38.0,nan,Desktop,599.1450876845928,7.0,False,False
user_0780,2021-02-05,08/27/2021,28.0,Male,Mobile,873.7489525083244,0.0,True,False
user_0781,2020-10-22,04/16/2021,55.0,Male,Mobile,406.5734700788342,5.0,False,False
user_0782,2021-09-07,2022-01-07,25.0,Male,Mobile,776.0396031796064,3.0,True,False
user_0783,2022-03-10,2022-04-29,59.0,Female,Mobile,675.2945911083405,4.0,False,False
user_0784,2021-02-25,2021-12-27,41.0,Male,Mobile,446.7353135314305,4.0,False,False
user_0785,11/12/2022,06/08/2023,52.0,Female,Mobile,463.42489976447797,1.0,True,False
user_0786,07/28/2021,2021-09-23,31.0,Female,Mobile,523.6804719334439,7.0,False,False
user_0787,2020-05-22,2020-09-04,31.0,nan,Desktop,664.0329988063202,1.0,True,False
user_0788,2022-09-19,2023-04-30,27.0,nan,Desktop,580.5269263067026,3.0,False,False
user_0789,2021-10-26,08/08/2022,29.0,Male,Desktop,405.0004805563635,4.0,False,False
user_0790,05/24/2020,2021-03-11,,Female,Tablet,83.5893996475744,0.0,False,False
user_0791,2022-10-03,05/30/2023,61.0,Female,Mobile,634.4347917837638,5.0,False,False
user_0792,2021-05-17,2022-03-10,63.0,Male,Mobile,113.50045499126156,1.0,True,False
user_0793,2022-03-31,2023-02-06,51.0,Male,Mobile,226.80405860998093,4.0,False,True
user_0794,2020-04-13,2020-08-13,58.0,Female,Desktop,419.5045610596642,,False,False
user_0795,2022-11-28,2023-05-18,27.0,Male,Tablet,257.18428006619206,7.0,False,False
user_0796,2020-07-16,2021-04-08,34.0,Female,Mobile,563.5056855606983,8.0,True,False
user_0797,2021-08-01,2022-02-23,34.0,Female,Mobile,440.76236007654745,5.0,False,False
user_0798,2021-01-25,2021-04-13,20.0,Male,Mobile,657.0461960844912,4.0,False,False
user_0799,2021-07-07,,48.0,Female,Desktop,178.45649335586523,3.0,False,False
user_0800,2022-11-04,2023-01-15,68.0,Male,Desktop,367.6204567626404,1.0,False,False
user_0801,2021-04-22,2021-08-19,18.0,Female,Mobile,500.8398754658458,1.0,False,False
user_0802,2022-07-11,2023-04-11,29.0,Male,Mobile,508.5456261011912,6.0,False,False
user_0803,02/23/2021,2022-02-05,56.0,Female,Desktop,638.8072810953444,4.0,False,False
user_0804,2020-06-05,2021-05-10,21.0,Male,Desktop,317.08228392129115,6.0,True,False
user_0805,2021-07-03,2022-04-23,59.0,Male,Mobile,406.39794299940013,0.0,False,False
user_0806,2022-10-17,2023-09-16,30.0,Male,Desktop,601.4699321760739,0.0,False,False
user_0807,2022-09-23,07/26/2023,51.0,Male,Mobile,60.28785212859782,4.0,False,False
user_0808,2022-08-08,2023-03-08,59.0,Male,Desktop,576.9870503784585,1.0,False,False
user_0809,10/15/2020,2021-05-24,38.0,Female,Desktop,652.7897231389845,7.0,False,False
user_0810,2020-07-14,01/06/2021,39.0,Female,Mobile,233.26785546435207,2.0,True,False
user_0811,2021-08-20,01/23/2022,21.0,Male,Mobile,436.9954103429974,0.0,False,False
user_0812,2021-05-31,2021-06-30,35.0,Male,Desktop,798.5319633014294,1.0,False,True
user_0813,2022-05-14,2022-07-01,22.0,Female,Mobile,631.9656595462295,9.0,False,False
user_0814,2022-03-16,2022-08-01,36.0,Female,Desktop,589.3944545941732,9.0,False,False
user_0815,2022-03-25,12/19/2022,19.0,Male,Desktop,698.1918630248973,6.0,False,False
user_0816,08/15/2020,2020-12-12,29.0,Female,Desktop,860.9090235225005,5.0,True,False
user_0817,2020-08-03,05/09/2021,34.0,Male,Mobile,503.7068139636744,7.0,False,False
user_0818,2022-08-05,2023-02-03,27.0,Female,Mobile,418.56219915559507,6.0,False,False
user_0819,2020-01-15,07/20/2020,51.0,Male,Desktop,697.7076821947863,9.0,False,False
user_0820,2020-02-16,10/17/2020,23.0,Male,Mobile,462.509372810098,7.0,False,False
user_0821,2020-11-19,,25.0,nan,Desktop,314.3962683962113,2.0,True,False
user_0822,04/23/2022,10/15/2022,68.0,Male,Desktop,391.9867494025515,5.0,True,False
user_0823,2020-05-09,2020-11-15,28.0,Female,Mobile,562.4659164116762,6.0,False,False
user_0824,2020-04-04,07/24/2020,29.0,Male,Desktop,410.08083951782385,9.0,False,False
user_0825,2021-09-18,,26.0,Female,Mobile,425.00495051441726,0.0,False,False
user_0826,2022-01-24,2022-05-17,19.0,Female,Mobile,294.5368370709592,0.0,False,False
user_0827,03/04/2022,2023-02-28,25.0,Male,Tablet,787.0733032405624,6.0,False,False
user_0828,03/09/2020,,28.0,Female,Tablet,431.4746560625058,2.0,False,False
user_0829,2020-01-11,2020-10-24,53.0,Female,Mobile,357.6978058769521,2.0,True,False
user_0830,2022-05-21,2022-10-02,27.0,Female,Tablet,378.9754386788773,4.0,False,False
user_0831,07/03/2021,2022-06-04,38.0,Female,Mobile,660.5051949924289,5.0,False,False
user_0832,2021-12-12,10/03/2022,37.0,Female,Mobile,614.6397157006325,1.0,True,False
user_0833,2020-01-23,2020-04-12,65.0,Male,Mobile,399.62905917142547,2.0,False,False
user_0834,2022-03-25,06/01/2022,25.0,Male,Tablet,506.46260759508397,5.0,False,False
user_0835,2020-12-11,04/03/2021,53.0,Female,Mobile,555.3408847704969,2.0,False,False
user_0836,10/28/2020,2021-03-23,46.0,Female,Mobile,359.18386149887885,4.0,True,False
user_0837,12/28/2020,2021-07-11,59.0,Male,Mobile,191.87544252200144,8.0,False,False
user_0838,2021-01-30,2021-12-21,29.0,Female,Desktop,603.0074838862489,2.0,True,False
user_0839,2020-08-05,2021-05-29,31.0,Female,Mobile,370.25316720034493,5.0,True,False
user_0840,2020-05-20,2021-05-05,65.0,Male,Mobile,588.0696700767838,4.0,False,False
user_0841,2022-08-15,,67.0,Male,Mobile,564.2053284495087,4.0,False,False
user_0842,2022-09-11,05/11/2023,38.0,Female,Desktop,511.1584602511023,5.0,False,False
user_0843,2022-09-19,02/22/2023,39.0,Male,Desktop,414.77457024206626,5.0,False,False
user_0844,2022-04-07,02/09/2023,38.0,Female,Mobile,373.2143554968362,0.0,False,True
user_0845,2021-11-13,10/02/2022,61.0,Female,Desktop,272.3165189927552,8.0,False,False
user_0846,2022-09-30,2023-02-13,67.0,Male,Mobile,377.05040912218226,4.0,False,False
user_0847,12/21/2020,2021-04-28,47.0,Male,Desktop,613.7630023100376,0.0,False,False
user_0848,2022-10-04,,56.0,Male,Mobile,779.5651484247987,7.0,False,False
user_0849,06/06/2022,11/04/2022,37.0,Female,Mobile,750.2198684484638,6.0,False,False
user_0850,2020-05-06,2021-03-19,41.0,Female,Mobile,529.0846032349759,6.0,True,False
user_0851,2022-10-05,2023-04-08,40.0,Male,Desktop,779.4588121363274,4.0,False,False
user_0852,2021-08-26,11/04/2021,24.0,Female,Desktop,438.63647442784395,0.0,False,False
user_0853,2022-10-10,01/22/2023,26.0,Male,Mobile,241.79066349698587,8.0,False,False
user_0854,02/20/2020,01/27/2021,18.0,Male,Desktop,884.1748838420551,8.0,False,False
user_0855,11/18/2022,,43.0,Male,Mobile,606.561657291354,7.0,True,False
user_0856,2022-02-17,09/01/2022,55.0,Male,Mobile,193.07384989201597,4.0,False,False
user_0857,03/24/2022,09/25/2022,,Male,Mobile,811.8097157274724,2.0,False,False
user_0858,2021-02-23,2021-10-06,61.0,Male,Desktop,351.3155029782432,7.0,True,True
user_0859,2022-09-09,,39.0,Female,Desktop,394.8235484549734,0.0,False,False
user_0860,2022-04-04,06/19/2022,61.0,Female,Mobile,704.2766278166409,2.0,False,True
user_0861,2022-10-21,2023-04-25,27.0,Male,Mobile,772.341422731339,6.0,False,False
user_0862,07/20/2021,2021-12-22,23.0,Male,Mobile,299.8521943117473,3.0,False,True
user_0863,2021-01-05,2021-11-24,34.0,Male,Mobile,794.1981524053558,6.0,False,False
user_0864,2022-07-24,2023-02-14,68.0,Male,Mobile,674.8473592818882,4.0,False,True
user_0865,10/22/2021,06/12/2022,67.0,Female,Mobile,340.05023761227176,5.0,False,False
user_0866,2022-08-26,2022-10-25,55.0,Male,Mobile,450.8187471432991,6.0,False,False
user_0867,07/20/2020,2021-07-09,41.0,Male,Mobile,803.2271793147115,9.0,False,False
user_0868,2020-11-08,02/12/2021,68.0,Male,Mobile,187.88767947834128,6.0,False,False
user_0869,2020-04-26,02/09/2021,27.0,Male,Mobile,776.1428751784438,6.0,False,False
user_0870,07/25/2022,,25.0,Male,Mobile,669.281425567305,6.0,False,False
user_0871,2021-07-28,2022-04-17,38.0,Female,Desktop,601.82815245414,6.0,False,False
user_0872,2020-08-31,2021-06-18,23.0,Male,Mobile,526.3391377142015,2.0,False,False
user_0873,2021-06-20,2022-03-21,38.0,Female,Desktop,894.0275964924956,2.0,False,False
user_0874,2020-03-15,2020-08-13,56.0,Female,Mobile,8551.216709636295,6.0,True,False
user_0875,2021-01-20,2021-08-07,41.0,Female,Mobile,376.95404999646905,1.0,True,False
user_0876,04/19/2021,06/22/2021,50.0,Female,Mobile,622.4409574463334,1.0,True,False
user_0877,2021-02-21,2021-10-04,35.0,Female,Mobile,874.8752994355664,2.0,True,False
user_0878,12/12/2020,07/30/2021,45.0,Male,Mobile,342.9910837999979,3.0,False,False
user_0879,2021-10-01,01/15/2022,69.0,Female,Tablet,548.6279148623754,5.0,True,False
user_0880,2022-07-27,2022-12-29,49.0,Female,Mobile,700.7750884564982,7.0,False,False
user_0881,2022-08-12,2022-12-28,29.0,Male,Mobile,97.0213190117862,9.0,True,False
user_0882,2022-05-25,2023-03-28,65.0,Female,Desktop,665.7110457395779,9.0,False,False
user_0883,02/01/2022,2022-08-14,59.0,Female,Mobile,282.31359531792043,6.0,False,True
user_0884,2021-10-25,2022-05-04,44.0,Female,Desktop,538.4662729911337,3.0,True,False
user_0885,01/25/2020,12/28/2020,27.0,Male,Mobile,728.8689701783637,1.0,False,False
user_0886,12/10/2021,02/19/2022,63.0,Male,Tablet,22.163860812014207,1.0,True,False
user_0887,06/25/2020,11/10/2020,,Male,Mobile,657.1717775487792,,False,False
user_0888,2020-10-11,2020-11-30,59.0,Male,Mobile,907.6657969261662,5.0,False,False
user_0889,03/03/2020,2021-02-19,49.0,Female,Desktop,393.33980006682725,2.0,False,False
user_0890,09/29/2022,2023-01-28,59.0,Female,Mobile,615.3380293568248,5.0,True,False
user_0891,10/23/2021,2022-03-26,43.0,Male,Mobile,767.0572661398776,4.0,False,False
user_0892,10/27/2021,2022-03-16,42.0,Female,Desktop,181.41099035800517,4.0,False,False
user_0893,2020-06-04,04/02/2021,28.0,Male,Mobile,651.4739517067505,1.0,False,True
user_0894,2022-12-08,04/20/2023,40.0,Male,Mobile,704.7532465195561,7.0,False,False
user_0895,2022-08-24,2023-02-21,,Female,Desktop,627.7240439873534,4.0,False,False
user_0896,2022-04-28,2022-11-08,69.0,Female,Mobile,517.3245384410243,1.0,False,False
user_0897,11/19/2021,2021-12-26,57.0,Female,Desktop,299.9174436387747,6.0,True,False
user_0898,2020-05-27,,40.0,Female,Tablet,778.2846707072487,8.0,True,False
user_0899,2020-12-07,06/18/2021,46.0,Female,Mobile,506.90071304633153,8.0,False,False
user_0900,04/20/2021,2021-07-22,48.0,Female,Mobile,319.2239174752809,0.0,True,False
user_0901,12/22/2022,2023-10-14,24.0,Male,Mobile,436.3948339170862,6.0,True,False
user_0902,07/14/2021,09/28/2021,57.0,Female,Mobile,573.6770982669354,8.0,True,False
user_0903,11/22/2020,2021-05-19,50.0,nan,Tablet,,5.0,False,False
user_0904,2022-09-16,2022-10-20,38.0,Female,Mobile,503.5860705168235,0.0,False,False
user_0905,2020-08-02,2020-09-20,19.0,Male,Mobile,416.62455658840213,1.0,False,False
user_0906,03/10/2021,04/20/2021,35.0,Female,Desktop,767.2052962731977,3.0,True,False
user_0907,08/09/2022,2023-02-01,64.0,Female,Desktop,125.0218805424542,3.0,False,False
user_0908,2021-12-23,2022-05-09,50.0,Male,Mobile,687.7515285004968,1.0,False,False
user_0909,02/01/2020,2020-05-10,54.0,nan,Mobile,783.418965120503,7.0,False,False
