OrderTime,UserID,ProductID,Quantity,Price,PaymentStatus
2023-02-09 20:57:00,U80072,P120,1,362.13,Pending
2023-05-13 17:14:00,U18154,P109,4,108.79,Paid
03/28/2023 05:57,U41655,P125,2,61.59,Pending
2023-10-07 20:33:00,U86019,P126,2,397.54,PENDING
07/05/2023 06:35,U62184,P150,2,453.51,paid
2023-07-12 23:29:00,U35689,P120,5,361.4,paid
2023-10-19 13:49:00,U70623,P150,4,185.31,Pending
2023-11-02 11:43:00,U10798,P115,2,$327.79,Cancelled
12/15/2023 23:14,U10495,P120,2,$417.21,PENDING
2023-06-22 16:59:00,U11477,P117,2,$364.52,PENDING
2023-11-27 15:35:00,U36108,P128,4,167.72,paid
2023-12-18 06:21:00,U42087,P118,1,209.14,PENDING
2023-05-04 08:59:00,U42762,P113,1,$440.82,Paid
04/11/2023 04:17,U55958,P106,5,$152.62,Cancelled
2023-02-11 09:46:00,U90254,P132,4,$470.21,PENDING
2023-07-09 05:56:00,U90496,P149,4,296.77,Pending
2023-11-11 07:30:00,U20791,P132,4,251.42,PENDING
2023-10-01 20:12:00,U65774,P139,2,245.71,PENDING
06/11/2023 12:05,U95836,P131,1,243.88,Pending
12/03/2023 17:55,U28321,P120,4,205.09,PENDING
2023-04-07 20:25:00,U21591,P101,3,202.23,PENDING
2023-10-30 10:54:00,U77437,P124,1,$458.01,Pending
2023-11-02 06:14:00,U78089,P103,4,34.66,Pending
2023-05-18 10:07:00,U82339,P117,5,398.66,PENDING
2023-06-20 01:09:00,U38954,P106,5,22.15,PENDING
2023-06-27 19:11:00,U83261,P148,4,$219.19,PENDING
2023-02-07 22:31:00,U59331,P138,3,$115.71,Pending
2023-04-08 02:42:00,U71393,P104,4,$230.49,paid
05/26/2023 16:06,U80700,P149,1,87.09,paid
03/27/2023 06:01,U70480,P138,2,202.69,paid
2023-11-04 07:28:00,U89656,P138,5,$81.4,Cancelled
2023-06-01 18:24:00,U59442,P113,1,334.67,paid
2023-02-16 04:23:00,U83601,P141,2,172.07,paid
12/11/2023 00:22,U83324,P116,1,310.79,paid
2023-06-17 01:34:00,,P104,1,110.33,PENDING
06/27/2023 06:33,U71120,P132,2,127.23,Pending
2023-07-12 08:29:00,U89503,P144,3,293.31,Cancelled
11/28/2023 18:23,U85892,P146,1,319.69,Pending
2023-12-25 01:00:00,U57120,P122,1,209.81,PENDING
2023-10-01 11:44:00,U47946,P138,1,48.46,Paid
2023-09-28 16:51:00,U17571,P149,4,475.75,paid
2023-07-29 20:59:00,U47964,P134,2,152.75,Cancelled
04/21/2023 09:05,U52719,P142,1,366.36,Paid
2023-04-08 02:07:00,U45578,P142,1,$16.02,Cancelled
2023-01-26 03:50:00,U22814,P136,2,187.01,Paid
03/26/2023 20:03,U28388,P120,4,110.31,PENDING
2023-01-24 20:25:00,U45421,P100,1,292.35,paid
2023-09-02 19:08:00,U23225,P118,4,26.01,Cancelled
2023-10-31 00:57:00,U91608,P108,2,$249.89,Pending
2023-02-09 14:12:00,U30748,P139,2,393.52,PENDING
09/30/2023 01:35,U54121,P143,3,364.72,Paid
2023-09-18 07:26:00,U81267,P149,1,127.29,Pending
02/19/2023 15:48,,P114,5,97.96,paid
2023-10-27 22:37:00,U52106,P142,3,368.01,Pending
2023-08-01 02:19:00,U87329,P132,5,449.13,Cancelled
2023-08-20 04:57:00,U26095,P132,4,$469.16,PENDING
2023-02-15 13:05:00,U31347,P135,2,$485.57,Paid
2023-01-24 20:19:00,U22246,P147,4,285.6,PENDING
01/13/2023 02:31,U69774,P100,3,124.16,Pending
2023-08-05 23:23:00,U16087,P138,1,$179.56,Pending
10/14/2023 08:37,,P142,5,388.71,PENDING
2023-10-13 08:15:00,U26706,P101,5,188.33,paid
2023-03-13 01:19:00,U92962,P108,2,70.11,Pending
03/02/2023 06:14,U76904,P115,2,459.69,paid
11/17/2023 23:08,U32155,P100,3,$345.36,Cancelled
2023-08-13 21:33:00,U94252,P105,3,314.28,PENDING
2023-11-21 12:11:00,U80083,P101,3,70.74,Cancelled
